商品ID,平均販売数量,総販売数量,販売回数,販売数量標準偏差,商品カテゴリID,利益重視スコア,数量重視スコア,商品利益カテゴリ,商品数量カテゴリ
5100089,1.0236686390532543,173.0,169,0.15246633984078692,510,0.20473372781065088,34.6,低利益,低数量
5100090,1.0,116.0,116,0.0,510,0.2,23.200000000000003,低利益,低数量
5100091,1.0,5.0,5,0.0,510,0.2,1.0,低利益,低数量
5100092,1.0,283.0,283,0.0,510,0.2,56.6,低利益,低数量
5100093,1.0,95.0,95,0.0,510,0.2,19.0,低利益,低数量
5100094,1.0,38.0,38,0.0,510,0.2,7.6000000000000005,低利益,低数量
5100095,1.0,21.0,21,0.0,510,0.2,4.2,低利益,低数量
5100096,1.032258064516129,32.0,31,0.1796053020267749,510,0.2064516129032258,6.4,低利益,低数量
5100097,1.0,8.0,8,0.0,510,0.2,1.6,低利益,低数量
5100098,1.0,44.0,44,0.0,510,0.2,8.8,低利益,低数量
5100099,1.0,28.0,28,0.0,510,0.2,5.6000000000000005,低利益,低数量
5100100,1.007473841554559,674.0,669,0.08619215748730374,510,0.20149476831091181,134.8,低利益,低数量
5100101,1.0601719197707737,740.0,698,0.26097922697949955,510,0.21203438395415475,148.0,低利益,低数量
5100102,1.0225806451612902,317.0,310,0.14880250680665594,510,0.20451612903225805,63.400000000000006,低利益,低数量
5100103,1.0,108.0,108,0.0,510,0.2,21.6,低利益,低数量
5100104,1.0,23.0,23,0.0,510,0.2,4.6000000000000005,低利益,低数量
5100105,1.0,52.0,52,0.0,510,0.2,10.4,低利益,低数量
5100106,1.0063897763578276,315.0,313,0.07980787119951606,510,0.20127795527156553,63.0,低利益,低数量
5100107,1.0,52.0,52,0.0,510,0.2,10.4,低利益,低数量
5100108,1.0,15.0,15,0.0,510,0.2,3.0,低利益,低数量
5100109,1.0,45.0,45,0.0,510,0.2,9.0,低利益,低数量
5100110,1.0,1.0,1,,510,0.2,0.2,低利益,低数量
5100111,1.0,81.0,81,0.0,510,0.2,16.2,低利益,低数量
5100112,1.0096153846153846,315.0,312,0.0977422597679536,510,0.20192307692307693,63.0,低利益,低数量
5100113,1.0294117647058822,35.0,34,0.17149858514250887,510,0.20588235294117646,7.0,低利益,低数量
5100114,1.039451114922813,606.0,583,0.20346071311533534,510,0.2078902229845626,121.2,低利益,低数量
5100115,1.0239043824701195,514.0,502,0.16544350007565292,510,0.2047808764940239,102.80000000000001,低利益,低数量
5100116,1.0,111.0,111,0.0,510,0.2,22.200000000000003,低利益,低数量
5100117,1.00374531835206,268.0,267,0.06119900613621048,510,0.200749063670412,53.6,低利益,低数量
5100118,1.0048309178743962,208.0,207,0.0695048046856916,510,0.20096618357487925,41.6,低利益,低数量
5100119,1.0,27.0,27,0.0,510,0.2,5.4,低利益,低数量
5100120,1.0,65.0,65,0.0,510,0.2,13.0,低利益,低数量
5100121,1.0,16.0,16,0.0,510,0.2,3.2,低利益,低数量
5100122,1.0263157894736843,39.0,38,0.16222142113076257,510,0.20526315789473687,7.800000000000001,低利益,低数量
5100123,1.0,7.0,7,0.0,510,0.2,1.4000000000000001,低利益,低数量
5100124,1.006472491909385,311.0,309,0.08032108891980817,510,0.20129449838187702,62.2,低利益,低数量
5100125,1.0,99.0,99,0.0,510,0.2,19.8,低利益,低数量
5100126,1.0,94.0,94,0.0,510,0.2,18.8,低利益,低数量
5100127,1.0,13.0,13,0.0,510,0.2,2.6,低利益,低数量
5100128,1.0,185.0,185,0.0,510,0.2,37.0,低利益,低数量
5100129,1.0030211480362539,332.0,331,0.05496497099293128,510,0.20060422960725077,66.4,低利益,低数量
5100130,1.0,119.0,119,0.0,510,0.2,23.8,低利益,低数量
5100131,1.0,5.0,5,0.0,510,0.2,1.0,低利益,低数量
5100132,1.0,42.0,42,0.0,510,0.2,8.4,低利益,低数量
5100133,1.0,60.0,60,0.0,510,0.2,12.0,低利益,低数量
5100134,1.0,104.0,104,0.0,510,0.2,20.8,低利益,低数量
5100135,1.0,40.0,40,0.0,510,0.2,8.0,低利益,低数量
5100136,1.0034129692832765,294.0,293,0.05842062378369861,510,0.20068259385665532,58.800000000000004,低利益,低数量
5100137,1.0,68.0,68,0.0,510,0.2,13.600000000000001,低利益,低数量
5100138,1.0,57.0,57,0.0,510,0.2,11.4,低利益,低数量
5100139,1.0,439.0,439,0.0,510,0.2,87.80000000000001,低利益,低数量
5100140,1.0,94.0,94,0.0,510,0.2,18.8,低利益,低数量
5100141,1.0,47.0,47,0.0,510,0.2,9.4,低利益,低数量
5100142,1.0,56.0,56,0.0,510,0.2,11.200000000000001,低利益,低数量
5100143,1.0,124.0,124,0.0,510,0.2,24.8,低利益,低数量
5100144,1.0,42.0,42,0.0,510,0.2,8.4,低利益,低数量
5100145,1.0,25.0,25,0.0,510,0.2,5.0,低利益,低数量
5100146,1.0,73.0,73,0.0,510,0.2,14.600000000000001,低利益,低数量
5100147,1.0169491525423728,60.0,59,0.13018891098082389,510,0.2033898305084746,12.0,低利益,低数量
5100148,1.0,67.0,67,0.0,510,0.2,13.4,低利益,低数量
5100149,1.0,80.0,80,0.0,510,0.2,16.0,低利益,低数量
5100150,1.0,78.0,78,0.0,510,0.2,15.600000000000001,低利益,低数量
5100151,1.0,81.0,81,0.0,510,0.2,16.2,低利益,低数量
5100152,1.0,270.0,270,0.0,510,0.2,54.0,低利益,低数量
5100153,1.00375234521576,535.0,533,0.06119879030895216,510,0.200750469043152,107.0,低利益,低数量
5100154,1.0113895216400912,444.0,439,0.10623327041861497,510,0.20227790432801826,88.80000000000001,低利益,低数量
5100155,1.0,214.0,214,0.0,510,0.2,42.800000000000004,低利益,低数量
5100156,1.0,104.0,104,0.0,510,0.2,20.8,低利益,低数量
5100157,1.0,10.0,10,0.0,510,0.2,2.0,低利益,低数量
5100158,1.0,15.0,15,0.0,510,0.2,3.0,低利益,低数量
5100159,1.0,71.0,71,0.0,510,0.2,14.200000000000001,低利益,低数量
5100160,1.0,34.0,34,0.0,510,0.2,6.800000000000001,低利益,低数量
5100161,1.0,15.0,15,0.0,510,0.2,3.0,低利益,低数量
5100162,1.0,23.0,23,0.0,510,0.2,4.6000000000000005,低利益,低数量
5100163,1.0178571428571428,399.0,392,0.13260135823061386,510,0.20357142857142857,79.80000000000001,低利益,低数量
5100164,1.0,17.0,17,0.0,510,0.2,3.4000000000000004,低利益,低数量
5100165,1.002724795640327,368.0,367,0.05219957509718806,510,0.2005449591280654,73.60000000000001,低利益,低数量
5100166,1.0327868852459017,63.0,61,0.25607375986579195,510,0.20655737704918034,12.600000000000001,低利益,低数量
5100167,1.0,70.0,70,0.0,510,0.2,14.0,低利益,低数量
5100168,1.0,50.0,50,0.0,510,0.2,10.0,低利益,低数量
5100169,1.0,36.0,36,0.0,510,0.2,7.2,低利益,低数量
5100170,1.0,31.0,31,0.0,510,0.2,6.2,低利益,低数量
5100171,1.0,16.0,16,0.0,510,0.2,3.2,低利益,低数量
5100172,1.0,277.0,277,0.0,510,0.2,55.400000000000006,低利益,低数量
5100173,1.0,209.0,209,0.0,510,0.2,41.800000000000004,低利益,低数量
5100174,1.0,227.0,227,0.0,510,0.2,45.400000000000006,低利益,低数量
5100175,1.006993006993007,144.0,143,0.0836242010007091,510,0.20139860139860144,28.8,低利益,低数量
5100176,1.0,75.0,75,0.0,510,0.2,15.0,低利益,低数量
5100177,1.0,123.0,123,0.0,510,0.2,24.6,低利益,低数量
5100178,1.0,164.0,164,0.0,510,0.2,32.800000000000004,低利益,低数量
5100179,1.0,18.0,18,0.0,510,0.2,3.6,低利益,低数量
5100180,1.0,91.0,91,0.0,510,0.2,18.2,低利益,低数量
5100181,1.0055096418732783,365.0,363,0.07412436757304197,510,0.20110192837465568,73.0,低利益,低数量
5100182,1.0,86.0,86,0.0,510,0.2,17.2,低利益,低数量
5100183,1.0,95.0,95,0.0,510,0.2,19.0,低利益,低数量
5100184,1.0,45.0,45,0.0,510,0.2,9.0,低利益,低数量
5100185,1.0456989247311828,389.0,372,0.2216278800052155,510,0.20913978494623656,77.80000000000001,低利益,低数量
5100186,1.0,40.0,40,0.0,510,0.2,8.0,低利益,低数量
5100187,1.0,44.0,44,0.0,510,0.2,8.8,低利益,低数量
5100188,1.0,287.0,287,0.0,510,0.2,57.400000000000006,低利益,低数量
5100189,1.005181347150259,194.0,193,0.07198157507486945,510,0.20103626943005182,38.800000000000004,低利益,低数量
5100190,1.0,31.0,31,0.0,510,0.2,6.2,低利益,低数量
5100191,1.0,135.0,135,0.0,510,0.2,27.0,低利益,低数量
5100192,1.0091463414634145,331.0,328,0.09534359200823564,510,0.2018292682926829,66.2,低利益,低数量
5100193,1.0,126.0,126,0.0,510,0.2,25.200000000000003,低利益,低数量
5100194,1.0033783783783783,297.0,296,0.05812381937190967,510,0.20067567567567568,59.400000000000006,低利益,低数量
5100195,1.0,323.0,323,0.0,510,0.2,64.60000000000001,低利益,低数量
5100196,1.0078740157480315,128.0,127,0.08873565094161137,510,0.2015748031496063,25.6,低利益,低数量
5100197,1.0,80.0,80,0.0,510,0.2,16.0,低利益,低数量
5100198,1.0,68.0,68,0.0,510,0.2,13.600000000000001,低利益,低数量
5100199,1.0037735849056604,266.0,265,0.061429511683395124,510,0.2007547169811321,53.2,低利益,低数量
5100200,1.0108991825613078,371.0,367,0.10397040443958062,510,0.20217983651226157,74.2,低利益,低数量
5100201,1.0,186.0,186,0.0,510,0.2,37.2,低利益,低数量
5100202,1.0,24.0,24,0.0,510,0.2,4.800000000000001,低利益,低数量
5100203,1.0,70.0,70,0.0,510,0.2,14.0,低利益,低数量
5100204,1.0,380.0,380,0.0,510,0.2,76.0,低利益,低数量
5100205,1.0338983050847457,122.0,118,0.18173914761239662,510,0.20677966101694914,24.400000000000002,低利益,低数量
5100206,1.0,13.0,13,0.0,510,0.2,2.6,低利益,低数量
5100207,1.0,28.0,28,0.0,510,0.2,5.6000000000000005,低利益,低数量
5100208,1.0,19.0,19,0.0,510,0.2,3.8000000000000003,低利益,低数量
5100209,1.011472275334608,529.0,523,0.10659450098308118,510,0.2022944550669216,105.80000000000001,低利益,低数量
5100210,1.03,103.0,100,0.22270150335361363,510,0.20600000000000002,20.6,低利益,低数量
5100211,1.0043478260869565,231.0,230,0.06593804733957871,510,0.2008695652173913,46.2,低利益,低数量
5100212,1.083415112855741,2208.0,2038,0.30202997605892734,510,0.21668302257114821,441.6,低利益,中数量
5100213,1.0104712041884816,386.0,382,0.10192523613806699,510,0.20209424083769634,77.2,低利益,低数量
5100214,1.0384615384615385,54.0,52,0.2773500981126145,510,0.20769230769230773,10.8,低利益,低数量
5100215,1.0034013605442176,295.0,294,0.058321184351980436,510,0.20068027210884354,59.0,低利益,低数量
5100216,1.0,147.0,147,0.0,510,0.2,29.400000000000002,低利益,低数量
5100217,1.0147058823529411,69.0,68,0.1212678125181665,510,0.20294117647058824,13.8,低利益,低数量
5100218,1.0,92.0,92,0.0,510,0.2,18.400000000000002,低利益,低数量
5100219,1.0,2.0,2,0.0,510,0.2,0.4,低利益,低数量
5100220,1.0,72.0,72,0.0,510,0.2,14.4,低利益,低数量
5100221,1.0,28.0,28,0.0,510,0.2,5.6000000000000005,低利益,低数量
5100222,1.0,45.0,45,0.0,510,0.2,9.0,低利益,低数量
5100223,1.0,90.0,90,0.0,510,0.2,18.0,低利益,低数量
5100224,1.0138888888888888,146.0,144,0.11743834038236318,510,0.20277777777777778,29.200000000000003,低利益,低数量
5100225,1.00625,161.0,160,0.07905694150420947,510,0.20125000000000004,32.2,低利益,低数量
5100226,1.0465116279069768,720.0,688,0.21754093428308632,510,0.2093023255813954,144.0,低利益,低数量
5100227,1.0217391304347827,47.0,46,0.1474419561548971,510,0.20434782608695656,9.4,低利益,低数量
5100228,1.0,125.0,125,0.0,510,0.2,25.0,低利益,低数量
5100229,1.0,18.0,18,0.0,510,0.2,3.6,低利益,低数量
5100230,1.0,125.0,125,0.0,510,0.2,25.0,低利益,低数量
5100231,1.0,96.0,96,0.0,510,0.2,19.200000000000003,低利益,低数量
5100232,1.0,292.0,292,0.0,510,0.2,58.400000000000006,低利益,低数量
5100233,1.0,2.0,2,0.0,510,0.2,0.4,低利益,低数量
5100234,1.0,112.0,112,0.0,510,0.2,22.400000000000002,低利益,低数量
5100235,1.0126582278481013,80.0,79,0.1125087900926024,510,0.20253164556962028,16.0,低利益,低数量
5100236,1.0097560975609756,207.0,205,0.09853057166851195,510,0.20195121951219513,41.400000000000006,低利益,低数量
5100237,1.007915567282322,382.0,379,0.08873379273957487,510,0.2015831134564644,76.4,低利益,低数量
5100238,1.017467248908297,233.0,229,0.13129134276798046,510,0.2034934497816594,46.6,低利益,低数量
5100239,1.0,138.0,138,0.0,510,0.2,27.6,低利益,低数量
5100240,1.00354609929078,283.0,282,0.059549133417541374,510,0.20070921985815604,56.6,低利益,低数量
5100241,1.0085714285714287,353.0,350,0.09231635086441521,510,0.20171428571428573,70.60000000000001,低利益,低数量
5100242,1.0,31.0,31,0.0,510,0.2,6.2,低利益,低数量
5100243,1.0,4.0,4,0.0,510,0.2,0.8,低利益,低数量
5100244,1.0,129.0,129,0.0,510,0.2,25.8,低利益,低数量
5100245,1.007168458781362,281.0,279,0.08451433581592813,510,0.20143369175627243,56.2,低利益,低数量
5100246,1.0,19.0,19,0.0,510,0.2,3.8000000000000003,低利益,低数量
5100247,1.0,78.0,78,0.0,510,0.2,15.600000000000001,低利益,低数量
5100248,1.0030211480362539,332.0,331,0.054964970992931336,510,0.20060422960725077,66.4,低利益,低数量
5100249,1.006896551724138,146.0,145,0.08304547985373995,510,0.2013793103448276,29.200000000000003,低利益,低数量
5100250,1.0,115.0,115,0.0,510,0.2,23.0,低利益,低数量
5100251,1.0,94.0,94,0.0,510,0.2,18.8,低利益,低数量
5100252,1.0,94.0,94,0.0,510,0.2,18.8,低利益,低数量
5100253,1.0,62.0,62,0.0,510,0.2,12.4,低利益,低数量
5100254,1.0,89.0,89,0.0,510,0.2,17.8,低利益,低数量
5100255,1.0333333333333334,31.0,30,0.18257418583505539,510,0.2066666666666667,6.2,低利益,低数量
5100256,1.0,34.0,34,0.0,510,0.2,6.800000000000001,低利益,低数量
5100257,1.0,32.0,32,0.0,510,0.2,6.4,低利益,低数量
5100258,1.0,97.0,97,0.0,510,0.2,19.400000000000002,低利益,低数量
5100259,1.0,67.0,67,0.0,510,0.2,13.4,低利益,低数量
5100260,1.0252100840336134,122.0,119,0.15742552040162264,510,0.20504201680672268,24.400000000000002,低利益,低数量
5100261,1.0029411764705882,341.0,340,0.05423261445466406,510,0.20058823529411765,68.2,低利益,低数量
5100262,1.0,17.0,17,0.0,510,0.2,3.4000000000000004,低利益,低数量
5100263,1.0,68.0,68,0.0,510,0.2,13.600000000000001,低利益,低数量
5100264,1.0047619047619047,211.0,210,0.06900655593423541,510,0.20095238095238097,42.2,低利益,低数量
5100265,1.0,56.0,56,0.0,510,0.2,11.200000000000001,低利益,低数量
5100266,1.0,19.0,19,0.0,510,0.2,3.8000000000000003,低利益,低数量
5100267,1.0,109.0,109,0.0,510,0.2,21.8,低利益,低数量
5100268,1.0,27.0,27,0.0,510,0.2,5.4,低利益,低数量
5100269,1.0,100.0,100,0.0,510,0.2,20.0,低利益,低数量
5100270,1.0,32.0,32,0.0,510,0.2,6.4,低利益,低数量
5100271,1.0,12.0,12,0.0,510,0.2,2.4000000000000004,低利益,低数量
5100272,1.04,156.0,150,0.19661566092456975,510,0.20800000000000002,31.200000000000003,低利益,低数量
5100273,1.0,32.0,32,0.0,510,0.2,6.4,低利益,低数量
5100274,1.0,59.0,59,0.0,510,0.2,11.8,低利益,低数量
5100275,1.0,46.0,46,0.0,510,0.2,9.200000000000001,低利益,低数量
5100276,1.0,21.0,21,0.0,510,0.2,4.2,低利益,低数量
5100277,1.0,25.0,25,0.0,510,0.2,5.0,低利益,低数量
5100278,1.0,31.0,31,0.0,510,0.2,6.2,低利益,低数量
5100279,1.0157068062827226,194.0,191,0.12466543819257403,510,0.20314136125654453,38.800000000000004,低利益,低数量
5100280,1.0,39.0,39,0.0,510,0.2,7.800000000000001,低利益,低数量
5100281,1.0,42.0,42,0.0,510,0.2,8.4,低利益,低数量
5100282,1.0073529411764706,137.0,136,0.08574929257125441,510,0.20147058823529412,27.400000000000002,低利益,低数量
5100283,1.0521172638436482,323.0,307,0.2226263596436307,510,0.21042345276872965,64.60000000000001,低利益,低数量
5100284,1.0212765957446808,48.0,47,0.14586499149789453,510,0.20425531914893616,9.600000000000001,低利益,低数量
5100285,1.0,46.0,46,0.0,510,0.2,9.200000000000001,低利益,低数量
5100286,1.0,45.0,45,0.0,510,0.2,9.0,低利益,低数量
5100287,1.002724795640327,368.0,367,0.05219957509718807,510,0.2005449591280654,73.60000000000001,低利益,低数量
5100288,1.0066666666666666,151.0,150,0.08164965809277266,510,0.20133333333333334,30.200000000000003,低利益,低数量
5100289,1.0,98.0,98,0.0,510,0.2,19.6,低利益,低数量
5100290,1.0,144.0,144,0.0,510,0.2,28.8,低利益,低数量
5100291,1.0027397260273974,366.0,365,0.05234239225902138,510,0.20054794520547947,73.2,低利益,低数量
5100292,1.0,22.0,22,0.0,510,0.2,4.4,低利益,低数量
5100293,1.0,106.0,106,0.0,510,0.2,21.200000000000003,低利益,低数量
5100294,1.0,276.0,276,0.0,510,0.2,55.2,低利益,低数量
5100295,1.0,91.0,91,0.0,510,0.2,18.2,低利益,低数量
5100296,1.0,219.0,219,0.0,510,0.2,43.800000000000004,低利益,低数量
5100297,1.0148148148148148,137.0,135,0.12126110875009048,510,0.20296296296296298,27.400000000000002,低利益,低数量
5100298,1.0,261.0,261,0.0,510,0.2,52.2,低利益,低数量
5100299,1.004524886877828,222.0,221,0.06726727939963123,510,0.20090497737556562,44.400000000000006,低利益,低数量
5100300,1.0,120.0,120,0.0,510,0.2,24.0,低利益,低数量
5100301,1.0,38.0,38,0.0,510,0.2,7.6000000000000005,低利益,低数量
5100302,1.0,38.0,38,0.0,510,0.2,7.6000000000000005,低利益,低数量
5100303,1.0,23.0,23,0.0,510,0.2,4.6000000000000005,低利益,低数量
5100304,1.0,47.0,47,0.0,510,0.2,9.4,低利益,低数量
5100305,1.0,222.0,222,0.0,510,0.2,44.400000000000006,低利益,低数量
5100306,1.0125,81.0,80,0.11180339887498948,510,0.2025,16.2,低利益,低数量
5100307,1.0,23.0,23,0.0,510,0.2,4.6000000000000005,低利益,低数量
5100308,1.0,189.0,189,0.0,510,0.2,37.800000000000004,低利益,低数量
5100309,1.0,111.0,111,0.0,510,0.2,22.200000000000003,低利益,低数量
5100310,1.0032051282051282,313.0,312,0.05661385170722979,510,0.20064102564102565,62.6,低利益,低数量
5100311,1.0,35.0,35,0.0,510,0.2,7.0,低利益,低数量
5100312,1.0,78.0,78,0.0,510,0.2,15.600000000000001,低利益,低数量
5100313,1.0,92.0,92,0.0,510,0.2,18.400000000000002,低利益,低数量
5100314,1.0,24.0,24,0.0,510,0.2,4.800000000000001,低利益,低数量
5100315,1.0,206.0,206,0.0,510,0.2,41.2,低利益,低数量
5100316,1.0,298.0,298,0.0,510,0.2,59.6,低利益,低数量
5100317,1.0,49.0,49,0.0,510,0.2,9.8,低利益,低数量
5100318,1.0,127.0,127,0.0,510,0.2,25.400000000000002,低利益,低数量
5100319,1.0,289.0,289,0.0,510,0.2,57.800000000000004,低利益,低数量
5100320,1.0,256.0,256,0.0,510,0.2,51.2,低利益,低数量
5100321,1.0,124.0,124,0.0,510,0.2,24.8,低利益,低数量
5100322,1.0105820105820107,191.0,189,0.10259494769081343,510,0.20211640211640214,38.2,低利益,低数量
5100323,1.0,36.0,36,0.0,510,0.2,7.2,低利益,低数量
5100324,1.0,124.0,124,0.0,510,0.2,24.8,低利益,低数量
5100325,1.0,5.0,5,0.0,510,0.2,1.0,低利益,低数量
5100326,1.0,49.0,49,0.0,510,0.2,9.8,低利益,低数量
5100327,1.0055096418732783,365.0,363,0.07412436757304203,510,0.20110192837465568,73.0,低利益,低数量
5100328,1.0,133.0,133,0.0,510,0.2,26.6,低利益,低数量
5100329,1.0,24.0,24,0.0,510,0.2,4.800000000000001,低利益,低数量
5100330,1.0,58.0,58,0.0,510,0.2,11.600000000000001,低利益,低数量
5100331,1.0,34.0,34,0.0,510,0.2,6.800000000000001,低利益,低数量
5100332,1.00355871886121,282.0,281,0.05965499862718936,510,0.20071174377224202,56.400000000000006,低利益,低数量
5100333,1.0731707317073171,1276.0,1189,0.28520496844340015,510,0.21463414634146344,255.20000000000002,低利益,低数量
5100334,1.0,40.0,40,0.0,510,0.2,8.0,低利益,低数量
5100335,1.0,182.0,182,0.0,510,0.2,36.4,低利益,低数量
5100336,1.0,71.0,71,0.0,510,0.2,14.200000000000001,低利益,低数量
5100337,1.0,65.0,65,0.0,510,0.2,13.0,低利益,低数量
5100338,1.011111111111111,273.0,270,0.10501666829403171,510,0.20222222222222222,54.6,低利益,低数量
5100339,1.0031347962382444,320.0,319,0.05598925109558542,510,0.2006269592476489,64.0,低利益,低数量
5100340,1.0,142.0,142,0.0,510,0.2,28.400000000000002,低利益,低数量
5100341,1.0089285714285714,226.0,224,0.09427901670929756,510,0.2017857142857143,45.2,低利益,低数量
5100342,1.0048309178743962,208.0,207,0.06950480468569159,510,0.20096618357487925,41.6,低利益,低数量
5100343,1.0,180.0,180,0.0,510,0.2,36.0,低利益,低数量
5100344,1.0125786163522013,161.0,159,0.11179894836849427,510,0.20251572327044026,32.2,低利益,低数量
5100345,1.0,336.0,336,0.0,510,0.2,67.2,低利益,低数量
5100346,1.0,101.0,101,0.0,510,0.2,20.200000000000003,低利益,低数量
5100347,1.0092592592592593,436.0,432,0.09588957012546662,510,0.20185185185185187,87.2,低利益,低数量
5100348,1.0,167.0,167,0.0,510,0.2,33.4,低利益,低数量
5100349,1.0112781954887218,269.0,266,0.10579733943820682,510,0.20225563909774436,53.800000000000004,低利益,低数量
5100350,1.0,20.0,20,0.0,510,0.2,4.0,低利益,低数量
5100351,1.0,70.0,70,0.0,510,0.2,14.0,低利益,低数量
5100352,1.0,51.0,51,0.0,510,0.2,10.200000000000001,低利益,低数量
5100353,1.0,105.0,105,0.0,510,0.2,21.0,低利益,低数量
5100354,1.0,144.0,144,0.0,510,0.2,28.8,低利益,低数量
